考号	题65（男1女2）	题66	题1	题2	题3	题4	题5	题6	题7	题8	题9	题10	题11	题12	题13	题14	题15	题16	题17	题18	题19	题20	题21	题22	题23	题24	题25	题26	题27	题28	题29	题30	题31	题32	题33	题34	题35	题36	题37	题38	题39	题40	题41	题42	题43	题44	题45	题46	题47	题48	题49	题50	题51	题52	题53	题54	题55	题56	题57	题58	题59	题60	题61	题62	题63
 186655 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	2	1	3	4	2	5	5	2	1	4	3	4	5	6	2	2	4	6	4	1	4	6	2	3	1	3
 186656 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	3	1	3	2	6	3	1	4	5	1	3	1	2	4	4	1	1	3	1	4	3	1	1	4	2	4	4	4	3	2	6	2	1	3	1	1	4	6	1	3	5	5	2	5	5	1
 186657 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	6	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	2	1	3	4	3	5	5	2	3	2	3	4	5	3	2	2	1	6	4	1	3	3	2	3	1	3
 186658 	1	4	1	2	3	2	1	4	5	6	3	1	3	4	1	3	4	3	5	1	1	3	3	6	4	1	4	5	1	3	4	3	4	4	1	4	3	1	4	3	2	1	5	2	3	4	2	1	0	2	4	3	4	2	4	3	4	3	4	4	3	4	5	2	4
 186659 	1	2	1	2	3	2	1	4	5	6	3	2	3	5	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	0	4	4	5	3	1	3	4	2	1	3	4	2	5	4	3	3	4	4	1	3	3	2	6	1	2	6	1	1	3	3	2	3	4
 186660 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	0	3	5	1	1	3	2	6	0	1	4	5	1	3	4	4	4	4	1	1	3	1	4	3	2	3	4	3	5	4	3	1	2	2	4	4	3	2	6	4	4	3	1	1	4	2	2	4	1
 186661 	2	3	2	3	0	4	1	0	3	5	3	3	3	4	4	3	4	3	4	0	1	4	2	6	1	1	4	5	1	4	4	5	4	5	4	6	5	4	5	0	3	1	3	5	2	4	5	4	3	5	4	3	6	1	4	1	6	0	6	3	4	3	5	4	5
 186701 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	5	6	4	1	1	2	3	3	5	1	6	4	3	1	6	2	1	3	2	4	1
 186702 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	6	1	3	1	4	3	1	1	4	2	5	4	2	3	2	2	3	1	5	2	6	4	1	5	1	4	1	3	3	5	1
 186703 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	2	5	4	2	3	2	2	3	4	5	2	3	4	6	6	1	3	1	3	3	2	1
 186704 	1	4	1	2	3	2	4	4	5	6	3	2	2	4	1	3	4	3	5	1	1	3	2	6	4	1	5	5	1	3	4	6	1	4	3	1	1	1	2	3	1	3	4	3	5	4	3	5	2	2	3	4	5	1	2	3	2	6	4	2	6	2	5	5	2
 186705 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	1	5	1	3	4	2	4	4	1	1	1	1	4	3	2	1	4	2	2	2	3	3	4	2	4	3	6	1	3	4	6	3	1	3	3	6	5	5	4
 186706 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	0	4	3	3	5	1	1	3	2	1	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	4	5	4	3	1	2	3	3	3	5	2	5	1	4	3	4	4	5	3	5	5	3
 186707 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	1	5	1	1	3	2	6	4	1	4	5	1	3	4	2	4	4	1	1	3	1	4	2	1	1	4	4	5	5	2	1	1	3	4	3	4	4	3	4	1	5	1	2	5	6	4	3	1
 186708 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	2	1	1	4	3	1	1	3	2	5	5	2	1	3	4	2	1	6	2	6	4	6	3	3	1	3	3	3	4	5
 186709 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	4	1	1	4	4	2	5	2	3	4	4	2	3	4	1	3	3	4	3	4	4	3	5	3	5	5
 186710 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	2	3	4	4	1	1	3	1	4	3	1	1	4	2	5	5	2	3	4	3	2	3	4	4	4	4	6	4	4	4	3	3	3	5	1
 186711 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	4	5	4	1	1	2	2	3	3	3	1	6	4	6	4	6	6	3	3	2	5	1
 186712 	1	2	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	6	5	1	1	3	2	6	4	1	5	5	1	3	5	2	4	4	1	1	1	1	4	3	1	3	4	2	5	4	2	1	2	4	2	3	2	2	6	1	6	5	4	6	3	2	4	4	1
 186713 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	3	3	5	1	1	3	2	6	1	0	4	5	1	3	4	2	4	2	1	1	5	1	4	3	1	1	1	3	2	2	2	2	1	4	2	5	5	2	4	1	5	3	4	1	6	4	5	4	1
 186714 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	5	1	5	3	1	4	4	1	3	1	1	5	3	2	3	1	4	3	3	3	1	3	3	4	3	4	4	3	5	3	4	5
 186715 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	6	5	1	1	3	2	6	4	1	5	5	1	3	4	4	4	4	6	1	3	1	3	1	1	6	4	3	3	5	2	1	2	4	1	4	5	2	3	3	4	5	4	6	3	4	5	4	1
 186716 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	5	1	4	3	1	3	4	2	5	5	2	1	2	2	6	1	3	1	5	2	6	2	4	4	3	2	3	5	5
 186717 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	6	4	6	5	1	1	3	2	6	4	5	1	5	1	3	4	3	4	5	1	1	3	1	4	3	1	1	4	4	5	3	2	1	2	2	4	3	4	3	5	1	2	1	2	3	4	2	3	6	3
 186718 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	3	5	4	4	1	1	3	1	4	3	1	1	4	4	5	5	5	1	4	2	3	3	3	1	5	3	6	3	1	2	0	6	4	4	1
 186719 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	3	5	3	5	1	3	1	3	4	6	4	1	1	3	4	24	3	3	1	1	3	1	4	4	1	2	4	2	5	5	2	4	4	4	2	2	4	4	4	4	6	0	4	0	3	3	3	5	1
 186720 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	3	3	4	4	1	1	3	1	4	3	1	3	4	2	5	5	2	1	1	2	1	3	4	1	4	2	3	1	2	3	6	4	4	5	2
 186721 	2	3	1	2	3	2	1	4	5	6	3	2	3	3	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	4	4	4	4	4	1	5	3	1	4	2	1	6	4	4	5	5	2	2	4	2	2	6	4	1	4	4	4	3	4	3	3	4	4	4	5
 186722 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	1	1	4	3	1	1	6	2	5	5	2	1	1	4	4	3	4	1	4	1	6	3	1	4	3	3	3	4	1
 186723 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	1	5	1	3	2	3	4	4	6	1	3	1	4	3	3	3	6	2	3	5	2	1	4	3	4	6	4	1	6	4	4	5	3	1	3	5	3	5	1
 186724 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	4	4	3	4	4	1	1	3	1	4	4	1	3	4	4	5	2	3	3	2	2	4	3	3	1	5	2	1	1	1	4	1	2	4	4	4
 186725 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	5	1	0	0	5	4	3	1	1	4	2	5	5	3	1	2	2	4	3	2	3	5	4	6	3	1	6	5	2	3	5	1
 186726 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	3	1	3	1	4	3	1	3	4	3	2	5	2	3	2	4	4	3	3	4	4	3	4	3	1	3	1	4	3	4	4
 186727 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	4	5	4	2	1	4	4	2	4	3	2	4	1	4	5	1	3	3	2	1	4	4
 186728 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	3	4	3	1	3	1	4	3	1	3	4	3	0	4	2	3	3	2	1	3	3	4	4	1	4	3	3	2	1	2	5	4	4
 186729 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	2	4	3	1	4	3	1	1	1	4	5	4	2	1	3	2	1	3	3	4	4	1	6	5	3	1	1	4	2	4	4
 186730 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	1	5	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	0	4	4	5	6	3	3	1	2	4	4	2	4	6	1	4	3	1	1	1	4	3	4	5
 186731 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	2	3	4	2	5	2	2	1	2	2	3	2	2	1	4	4	5	6	1	6	1	2	4	4	1
 186732 	2	3	1	2	3	2	4	4	5	3	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	2	4	1	1	1	3	5	4	3	1	3	6	2	5	2	2	1	4	2	4	1	3	2	4	3	3	1	1	4	3	4	3	5	1
 186733 	2	4	1	2	3	2	1	4	5	6	0	0	2	4	1	3	4	3	5	1	1	3	3	6	4	1	4	5	1	3	4	3	4	4	3	1	4	1	4	3	1	1	4	4	2	5	3	1	1	4	4	3	3	4	4	4	4	3	1	4	1	4	4	4	4
 186734 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	1	1	1	1	3	2	6	4	0	4	4	1	3	4	3	4	4	3	1	3	1	4	3	1	3	0	0	3	0	3	3	2	1	4	3	0	4	4	1	4	3	3	4	1	4	4	4	4
 186735 	4	0	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	4	1	1	3	2	6	4	1	4	5	1	3	4	3	3	4	3	1	3	1	4	3	1	3	4	3	5	4	2	3	3	2	1	3	3	4	4	1	4	3	3	2	5	4	5	4	4
 186736 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	2	1	3	1	4	3	1	1	1	4	5	4	2	1	3	2	1	3	3	4	4	1	6	5	4	1	1	4	2	4	4
 186737 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	2	4	4	1	1	3	1	4	1	1	1	4	4	3	4	2	3	2	3	3	2	4	2	4	1	6	4	3	1	1	6	6	5	4
 186738 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	4	6	4	1	4	5	1	3	4	3	4	4	3	1	3	1	4	3	1	1	4	3	5	2	2	1	2	3	4	4	3	4	4	4	4	6	4	4	3	2	3	4	4
 186739 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	5	4	2	3	2	4	3	4	3	4	4	4	4	6	4	2	1	6	3	4	4
 186740 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	2	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	2	5	5	3	3	4	2	4	5	4	4	4	1	4	3	1	5	3	4	6	3	3
 186741 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	0	0	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	1	4	5	5	2	1	2	3	4	3	4	4	4	3	4	3	1	3	1	3	6	4	3
 186742 	1	4	3	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	6	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	1	1	4	3	1	1	4	4	5	4	2	1	1	2	4	4	3	4	4	3	4	2	1	1	3	4	2	3	4
 186743 	4	0	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	2	1	3	1	4	3	1	1	1	3	3	4	2	3	3	4	1	3	3	4	4	1	6	3	1	2	1	4	5	5	4
 186744 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	2	3	4	4	2	4	2	3	1	3	3	4	3	4	4	4	4	3	1	6	6	3	6	4	4
 186745 	1	0	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	1	1	3	4	3	5	5	2	1	2	4	4	3	2	1	5	1	3	1	1	6	3	3	5	4	1
 186746 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	2	3	4	2	5	2	2	1	2	3	3	2	2	1	4	4	5	6	1	6	1	2	4	4	1
 186747 	1	4	1	2	3	2	0	4	5	3	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	2	5	5	2	3	2	2	3	3	3	4	4	4	6	4	5	4	3	5	6	4	4
 186748 	2	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	2	5	5	2	1	2	4	3	3	3	4	4	2	3	3	3	2	3	5	6	4	3
 186749 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	0	3	4	4	1	3	1	4	3	1	1	4	2	5	3	3	1	1	2	4	3	3	1	4	4	3	3	1	2	4	3	3	3	4
 186750 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	1	1	4	3	1	3	4	4	5	4	2	1	3	2	4	3	3	4	4	3	4	3	1	1	3	4	5	4	4
 186751 	4	0	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	4	6	4	1	4	5	1	3	4	3	4	4	3	1	3	1	4	3	1	3	4	3	3	4	2	3	2	4	4	4	3	4	4	3	6	4	1	4	1	3	4	4	2
 186752 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	5	1	3	4	6	4	2	4	5	1	3	4	3	4	3	1	1	3	1	4	3	1	3	4	4	3	4	2	1	2	2	3	3	3	4	4	3	3	1	1	6	3	5	5	4	1
 186753 	1	2	1	2	3	2	0	4	4	4	5	2	3	4	1	3	4	3	5	1	1	3	4	5	4	1	4	5	1	3	4	3	4	2	1	1	3	1	4	3	2	3	6	4	5	4	2	1	4	2	4	3	3	4	2	1	4	5	1	4	3	2	1	5	4
 186754 	1	3	1	2	3	2	1	4	5	6	3	3	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	4	5	3	3	3	3	2	4	3	3	4	3	4	4	3	1	3	4	3	2	4	4
 186755 	1	2	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	3	3	4	1	1	1	3	1	4	3	1	1	1	2	5	6	2	1	2	2	4	3	4	4	0	2	5	3	1	1	3	3	1	4	5
 186756 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	5	4	2	4	4	1	1	3	1	4	3	1	1	4	2	5	5	3	3	4	4	2	5	4	4	5	1	6	1	2	4	3	1	1	1	4
 186757 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	2	5	1	2	3	4	3	3	4	0	3	1	3	5	3	35	2	2	3	1	4	2	2	4	3	2	5	4	3	0	3	1	13	5	0
 186801 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	2	3	4	4	1	1	3	1	4	3	3	1	4	2	5	3	2	6	1	2	4	3	2	1	5	1	2	4	1	1	3	3	6	4	1
 186802 	1	3	1	2	3	2	1	5	5	6	3	2	3	4	1	3	4	3	5	3	1	3	2	6	4	1	4	5	1	1	4	2	4	1	1	2	3	1	6	1	2	3	4	1	3	3	5	1	2	4	2	5	2	2	1	1	4	5	1	6	3	6	6	5	6
 186803 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	3	1	1	3	2	6	4	1	4	5	1	3	4	3	4	1	3	1	3	2	4	3	1	1	4	2	2	4	2	13	3	2	2	5	5	2	5	4	3	1	1	4	3	5	5	6	4
 186804 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	4	1	1	3	2	1	4	1	4	5	1	3	4	3	4	4	1	5	3	1	3	2	1	1	4	3	5	2	2	1	1	3	4	5	4	3	2	4	3	1	4	3	1	2	5	4	1
 186805 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	3	1	4	5	1	3	4	2	4	4	1	1	3	1	4	3	1	0	4	2	5	4	2	1	4	2	2	3	4	2	4	3	6	5	4	3	3	4	2	5	3
 186806 	2	4	1	2	3	2	1	4	5	36	2	3	4	1	3	4	3	5	1	1	3	3	2	6	4	1	4	5	1	3	2	2	4	4	5	1	3	1	4	3	1	1	1	2	5	4	3	5	2	3	2	5	3	1	4	2	3	3	5	3	6	3	1	5	5
 186807 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	0	3	3	1	2	3	5	6	4	1	4	5	1	3	4	2	4	5	1	1	1	4	4	3	2	1	3	3	3	5	3	5	2	2	1	6	3	4	3	2	6	3	1	2	6	2	5	5	4
 186808 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	1	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	1	6	4	1	1	1	4	2	5	4	1	1	4	4	3	3	4	4	4	1	3	3	1	2	5	4	1	5	3
 186809 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	2	1	4	3	5	5	3	1	1	2	1	2	2	3	5	3	4	5	1	2	1	2	4	5	3
 186810 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	3	1	4	5	1	3	0	0	3	1	4	4	3	1	3	1	4	4	1	3	4	1	5	5	3	3	2	2	4	3	3	3	0	1	6	5	1	2	3	3	6
 186811 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	2	4	4	5	1	3	1	4	2	1	3	4	2	5	2	2	3	2	4	3	3	4	2	6	2	1	3	1	6	3	3	4	6	1
 186812 	2	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	1	1	4	3	1	3	4	3	5	5	2	5	4	4	4	3	2	1	4	2	3	1	1	4	3	5	5	3	3
 186813 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	2	1	4	5	1	3	4	3	4	4	2	1	2	1	4	3	1	1	4	3	5	5	2	3	4	3	2	5	4	1	5	1	6	3	1	1	5	6	5	2	1
 186814 	2	4	1	2	3	2	0	5	6	3	2	3	4	1	3	4	2	5	1	1	3	2	2	6	4	1	5	5	1	4	4	2	4	3	5	1	2	1	5	3	1	1	5	1	5	3	4	3	4	2	3	1	3	2	2	1	2	3	1	6	1	2	3	5	5
 186815 	2	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	1	4	1	4	5	1	3	3	3	4	4	1	1	3	1	5	3	1	1	4	4	2	2	3	3	4	3	4	4	3	4	2	4	4	4	1	1	3	4	4	3	1
 186816 	0	0	1	3	3	2	4	4	5	4	3	2	4	3	2	3	4	3	3	2	1	3	4	6	4	2	2	6	4	5	1	3	4	3	1	1	2	1	3	2	4	3	4	3	2	3	2	2	1	4	1	2	4	1	3	1	6	4	1	4	1	2	5	4	1
 186817 	3	0	1	2	3	2	1	4	5	6	3	2	3	4	1	3	3	3	5	1	1	5	5	6	4	1	4	5	4	3	4	3	4	4	1	1	3	1	4	3	1	3	4	3	5	2	2	3	4	2	3	3	5	2	3	1	6	3	1	3	1	6	5	5	4
 186818 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	0	1	3	4	2	4	4	1	1	2	1	4	3	3	1	5	3	5	3	2	1	4	3	2	3	1	2	6	4	4	3	3	4	5	6	1	5	4
 186819 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	4	3	4	3	3	1	1	3	2	6	4	1	4	5	1	3	2	2	4	1	5	2	2	1	4	2	3	3	4	3	5	3	5	3	2	2	4	5	1	1	2	3	5	3	1	4	1	5	2	3	3
 186820 	1	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	3	1	5	5	1	3	1	1	1	4	3	5	2	3	4	2	1	1	1	1	5	6	5	3	1	4	4	1	3	1	3	1	4	5	3	4	5	5	5	2	4
 186821 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	6	6	4	1	4	5	1	4	4	6	4	1	1	1	3	1	4	3	4	3	4	4	5	4	2	1	1	4	4	4	6	2	3	1	2	5	4	6	3	5	1	3	4
 186822 	2	0	1	2	3	2	4	4	5	6	3	2	3	4	1	3	0	4	3	2	1	0	5	6	4	1	5	0	1	3	1	3	4	4	1	2	3	1	4	3	5	3	2	4	2	1	3	3	4	2	4	2	3	4	0	2	5	6	1	2	0	4	1	5	4
 186823 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	5	3	5	1	1	3	2	6	4	1	4	5	1	4	4	2	4	4	1	1	1	1	4	1	1	3	4	2	5	4	2	1	1	3	3	3	3	4	2	1	4	3	1	6	3	2	6	4	5
 186824 	1	2	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	1	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	3	5	2	2	3	4	2	3	3	5	2	3	1	6	3	1	3	1	5	4	3	4
 186825 	1	4	3	2	3	2	4	5	5	6	3	2	3	4	1	3	4	6	5	3	1	3	2	6	4	1	0	5	4	1	3	1	4	4	4	1	1	3	1	4	1	1	1	2	1	1	4	3	1	4	4	4	3	2	2	1	6	3	3	1	3	4	3	5	3
 186826 	2	3	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	1	5	1	3	3	3	4	4	1	1	3	1	4	3	1	1	4	4	5	5	2	1	4	2	3	4	3	2	3	1	2	4	1	3	6	3	4	5	3
 186827 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	5	3	5	2	1	3	2	6	4	1	4	5	1	3	4	3	4	5	1	5	5	1	4	4	1	3	4	4	5	5	3	4	4	2	3	5	1	2	3	1	3	1	1	4	4	5	2	3	5
 186828 	2	3	1	2	3	2	1	4	5	0	6	2	3	4	1	3	4	3	3	3	1	3	2	6	2	1	4	5	1	3	2	3	4	4	6	4	3	5	1	2	1	3	4	4	5	6	3	3	4	3	2	1	1	2	3	4	3	3	2	3	5	2	2	3	1
 186829 	2	2	1	2	3	2	1	4	5	6	3	2	3	4	1	0	4	3	5	1	1	3	2	1	4	1	4	5	1	3	2	3	4	4	1	1	3	1	4	3	1	1	4	4	2	4	2	3	1	1	3	3	2	2	3	4	4	3	1	2	1	3	3	6	5
 186830 	1	4	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	35	5	5	1	1	3	0	4	1	4	5	1	4	4	3	4	4	1	1	4	1	4	3	2	0	0	2	0	2	0	3	0	4	3	3	3	3	3	4	1	1	1	2	1	4	2	3	1
 186831 	1	3	1	2	3	2	4	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	4	1	1	4	3	2	4	2	1	1	2	1	2	5	3	2	3	4	6	2	3	6	3	2	4	4
 186832 	1	4	1	2	3	2	4	4	5	6	3	5	3	4	1	3	4	3	5	1	1	3	2	6	4	5	4	5	1	3	4	3	4	3	1	1	3	5	3	3	1	3	4	4	5	4	2	3	4	3	2	5	5	2	4	4	4	1	3	6	3	4	1	5	3
 186833 	1	4	1	2	3	2	1	4	5	3	2	3	4	1	3	4	3	5	1	1	3	3	2	6	4	1	4	5	1	3	2	3	4	4	1	1	3	1	4	1	1	3	4	4	5	2	2	3	4	2	4	3	2	3	3	1	6	5	1	2	6	4	2	5	5
 186834 	1	2	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	3	4	4	2	5	2	1	4	4	3	3	3	3	2	4	4	4	3	4	3	6	1	3	4
 186835 	1	2	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	15	1	3	3	2	6	4	1	4	5	1	3	4	2	4	4	1	1	3	1	4	4	2	1	4	4	5	4	2	3	4	3	3	5	3	3	4	4	6	3	2	3	6	4	5	3	4
 186836 	3	0	1	2	3	2	4	4	0	5	6	3	3	4	1	3	4	3	3	2	1	4	2	6	4	1	4	5	1	3	4	3	4	4	6	1	3	1	4	2	2	3	4	4	2	4	0	2	3	4	3	1	4	3	3	2	4	4	4	4	1	6	3	5	1
 186837 	1	4	1	2	3	2	1	4	5	6	3	2	3	4	1	3	4	3	5	1	1	3	2	6	4	1	4	5	1	3	4	3	4	4	1	1	3	1	4	3	1	1	4	3	2	2	2	1	1	3	1	3	2	3	2	4	4	3	2	5	6	3	4	5	5
 186838 	1	4	1	2	3	2	2	4	5	6	3	2	3	4	1	3	4	3	3	1	1	3	3	6	4	1	2	1	1	3	4	3	4	4	1	1	3	1	4	2	1	3	4	4	2	4	2	3	1	2	1	1	2	3	2	4	1	4	3	5	1	4	5	5	4
